filename	imageID	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev
human_abstract_00012.jpg	372	26	36.6442	116	29.5801	131	34.5408
human_abstract_00013.jpg	373	70	90.4076	212	102.5451	12	66.7689
human_abstract_00014.jpg	374	78	56.4587	72	44.9147	26	75.0168
human_abstract_00015.jpg	375	53	63.5165	114	64.0655	85	19.3753
human_abstract_00016.jpg	376	238	24.6211	214	20.7687	25	4.299
human_abstract_00017.jpg	377	55	25.5712	100	33.5147	16	98.8961
human_abstract_00018.jpg	378	170	49.7502	46	45.9552	67	31.1519
human_abstract_00019.jpg	379	213	25.0987	32	62.4634	122	43.4459
human_abstract_00020.jpg	380	71	33.4607	71	51.1789	60	64.5277
human_abstract_00021.jpg	381	108	71.5027	218	87.4899	141	59.7878
human_abstract_00022.jpg	382	217	29.7155	61	25.6937	49	96.6849
human_abstract_00023.jpg	383	26	45.8792	85	50.5836	15	5.5821
human_abstract_00024.jpg	384	156	49.6086	19	28.9393	113	47.5861
human_abstract_00025.jpg	385	83	52.4703	107	41.671	33	78.5688
human_abstract_00026.jpg	386	253	2.0128	16	43.3439	8	94.6398
human_abstract_00027.jpg	387	37	61.8696	164	51.2442	37	34.2014
human_abstract_00028.jpg	388	228	106.7462	255	62.4408	26	47.7946
human_abstract_00029.jpg	389	140	62.5226	85	52.5709	225	52.2601
human_abstract_00030.jpg	390	45	32.1429	255	40.7522	5	55.3672
human_abstract_00031.jpg	391	20	61.4147	127	74.8187	79	60.7486
human_abstract_00032.jpg	392	33	71.4518	221	68.2193	125	60.2035
human_abstract_00033.jpg	393	125	76.0211	173	76.7195	102	88.8002
human_abstract_00034.jpg	394	179	65.2077	41	51.1452	165	45.4322
human_abstract_00035.jpg	395	155	48.3143	65	56.6157	23	92.1382
human_abstract_00036.jpg	396	51	78.7353	162	86.9227	31	101.9956
human_abstract_00037.jpg	397	145	71.6424	51	81.1388	135	76.4106
human_abstract_00038.jpg	398	85	80.0217	221	44.5471	174	85.8769
human_abstract_00039.jpg	399	250	86.527	134	66.831	179	71.088
human_abstract_00040.jpg	400	169	50.5541	40	65.7345	131	57.1819
human_abstract_00041.jpg	401	86	58.187	103	60.4456	69	87.5878
human_abstract_00042.jpg	402	65	66.3909	170	43.5749	207	104.9446
human_abstract_00043.jpg	403	41	91.506	212	62.8228	235	109.4876
human_abstract_00044.jpg	404	43	59.7927	145	62.4332	195	69.2677
human_abstract_00045.jpg	405	237	81.8477	142	81.1429	189	87.2337
human_abstract_00046.jpg	406	172	79.5146	58	53.3533	31	53.5363
human_abstract_00047.jpg	407	135	81.5274	24	85.6256	38	67.4247
human_abstract_00048.jpg	408	200	54.4894	253	28.011	212	25.2981
human_abstract_00049.jpg	409	149	83.8087	34	84.9074	70	58.4932
human_abstract_00050.jpg	410	195	95.9042	255	48.7988	0	99.0588
human_abstract_00051.jpg	411	248	72.0186	205	120.3525	0	74.5612
human_abstract_00052.jpg	412	254	67.0324	50	75.0603	85	33.2888
human_abstract_00053.jpg	413	233	69.8201	90	85.1492	157	11.2438
human_abstract_00054.jpg	414	247	97.9236	207	112.681	126	67.7776
human_abstract_00055.jpg	415	253	35.3894	141	92.5653	85	64.2754
human_abstract_00056.jpg	416	177	18.3416	36	6.207	63	15.1818
human_abstract_00057.jpg	417	45	92.8032	255	79.5618	0	45.2802
human_abstract_00058.jpg	418	255	3.7553	254	109.2891	42	85.3389
human_abstract_00059.jpg	419	126	61.749	208	65.765	251	116.4044
human_abstract_00060.jpg	420	226	27.0161	177	59.2885	14	36.9205
human_abstract_00061.jpg	421	48	42.8845	205	77.9554	37	73.2366
human_abstract_00062.jpg	422	235	43.4709	168	35.9334	22	22.7361
human_abstract_00063.jpg	423	166	45.2428	200	46.5937	119	59.9369
human_abstract_00064.jpg	424	104	46.898	61	50.2972	144	52.1145
human_abstract_00065.jpg	425	26	54.7387	229	96.4896	15	40.6511
human_abstract_00066.jpg	426	227	106.2143	19	51.5558	66	36.7977
human_abstract_00067.jpg	427	73	62.1772	38	33.5833	170	29.0591
human_abstract_00068.jpg	428	70	84.4075	253	32.5712	180	49.0665
human_abstract_00069.jpg	429	240	96.3679	2	98.9013	30	72.2291
human_abstract_00070.jpg	430	206	61.4502	185	50.3847	29	100.1507
human_abstract_00071.jpg	431	86	50.7066	190	35.7101	27	3.8497
human_abstract_00072.jpg	432	150	77.9233	118	57.7314	233	73.3487
human_abstract_00073.jpg	433	121	76.6734	69	44.5839	121	52.8441
human_abstract_00074.jpg	434	171	27.9665	243	28.6741	53	58.0438
human_abstract_00075.jpg	435	248	52.9576	161	46.4844	15	27.7918
human_abstract_00076.jpg	436	102	82.4426	172	64.8681	55	54.5282
human_abstract_00077.jpg	437	45	41.7497	39	33.0435	18	80.7131
human_abstract_00078.jpg	438	90	43.4061	143	91.2318	29	72.1509
human_abstract_00079.jpg	439	82	60.1242	106	56.5481	112	68.1741
human_abstract_00080.jpg	440	152	74.1437	89	79.3031	72	53.0822
human_abstract_00081.jpg	441	132	76.2378	53	62.1685	136	66.3189
human_abstract_00082.jpg	442	250	19.2592	2	15.2914	35	51.4875
human_abstract_00083.jpg	443	181	62.782	83	54.6448	29	67.531
human_abstract_00084.jpg	444	83	44.2786	33	49.231	38	65.1978
human_abstract_00085.jpg	445	163	61.4105	26	76.7762	135	79.7085
human_abstract_00086.jpg	446	153	27.8241	255	26.6232	36	3.4619
human_abstract_00087.jpg	447	33	48.0839	137	44.4318	22	12.7236
human_abstract_00088.jpg	448	150	81.7553	106	77.3605	37	72.2131
human_abstract_00089.jpg	449	48	33.3879	38	23.9634	177	84.3684
human_abstract_00090.jpg	450	188	27.0375	217	75.2468	20	3.1395
human_cityscape_00001.jpg	451	123	68.1003	37	54.2695	127	58.3425
human_cityscape_00002.jpg	452	124	62.8303	56	54.1191	41	54.4693
human_cityscape_00003.jpg	453	114	63.5168	63	60.5721	36	55.6297
human_cityscape_00004.jpg	454	133	55.1596	143	59.1688	143	21.2783
human_cityscape_00005.jpg	455	156	60.593	62	40.4036	158	72.5116
human_cityscape_00006.jpg	456	128	65.5087	83	52.2761	130	55.3495
human_cityscape_00007.jpg	457	179	80.3702	70	51.6166	113	60.9398
human_cityscape_00008.jpg	458	176	69.6407	40	29.3859	141	58.0518
human_cityscape_00009.jpg	459	203	47.4171	14	48.5498	93	41.1719
human_cityscape_00010.jpg	460	138	47.0703	115	49.9864	143	42.464
human_cityscape_00011.jpg	461	154	68.3536	79	49.4757	135	55.6954
human_cityscape_00012.jpg	462	150	58.4188	129	82.7788	146	37.9994
human_cityscape_00013.jpg	463	117	65.0372	57	101.1567	46	53.6728
human_cityscape_00014.jpg	464	131	61.9513	126	75.9458	37	50.3054
human_cityscape_00015.jpg	465	131	64.1122	136	74.1446	38	50.2479
human_cityscape_00016.jpg	466	102	66.6963	57	44.1855	24	57.2612
human_cityscape_00017.jpg	467	105	73.8599	32	41.8102	68	42.6225
human_cityscape_00018.jpg	468	163	74.5114	14	39.5015	42	61.8623
human_cityscape_00019.jpg	469	148	70.6043	19	33.5008	79	27.7762
human_cityscape_00020.jpg	470	135	50.1954	41	43.8614	138	51.8947
human_cityscape_00021.jpg	471	175	69.0743	31	41.7964	127	58.0772
human_cityscape_00022.jpg	472	81	60.4481	36	57.5942	70	46.9657
human_cityscape_00023.jpg	473	118	53.8549	81	40.9517	141	57.6714
human_cityscape_00024.jpg	474	152	58.7732	76	27.5284	147	16.4192
human_cityscape_00025.jpg	475	221	76.4333	30	33.3487	158	49.653
human_cityscape_00026.jpg	476	195	53.3498	89	65.9502	27	56.9598
human_cityscape_00027.jpg	477	182	68.3063	59	42.5978	146	39.9675
human_cityscape_00028.jpg	478	253	74.101	3	33.4034	26	45.5148
human_cityscape_00029.jpg	479	136	61.4945	56	67.9991	134	45.9463
human_cityscape_00030.jpg	480	178	58.5902	53	35.7357	149	29.3608
human_cityscape_00031.jpg	481	105	46.3544	28	38.7562	34	37.3419
human_cityscape_00032.jpg	482	110	60.911	36	42.0643	139	47.0113
human_cityscape_00033.jpg	483	176	73.175	41	47.3111	123	12.499
human_cityscape_00034.jpg	484	105	62.8431	31	41.6798	70	53.4139
human_cityscape_00035.jpg	485	208	103.1116	136	67.7233	147	56.8814
human_cityscape_00036.jpg	486	123	60.1682	110	72.2006	58	57.8915
human_cityscape_00037.jpg	487	158	72.825	201	85.1718	131	55.1848
human_cityscape_00038.jpg	488	156	34.5764	53	32.036	131	51.8756
human_cityscape_00039.jpg	489	184	51.6302	8	23.7875	127	62.0724
human_cityscape_00040.jpg	490	101	73.8464	28	30.0833	141	48.2353
human_cityscape_00041.jpg	491	164	49.1275	40	25.9719	142	41.5078
human_cityscape_00042.jpg	492	91	54.1578	29	44.3068	127	50.0029
human_cityscape_00043.jpg	493	144	75.9276	36	42.347	158	37.6965
human_cityscape_00044.jpg	494	146	68.9692	112	44.9903	150	46.3134
human_cityscape_00045.jpg	495	166	52.4763	46	30.4882	130	28.7629
human_cityscape_00046.jpg	496	77	83.9124	95	69.1215	141	54.72
human_cityscape_00047.jpg	497	190	47.1176	42	29.3723	140	39.9205
human_cityscape_00048.jpg	498	121	43.1535	180	68.493	152	45.5105
human_cityscape_00049.jpg	499	182	51.4398	36	25.774	122	21.313
human_cityscape_00050.jpg	500	82	53.3234	172	83.1626	130	35.849
human_cityscape_00051.jpg	501	169	35.7538	93	29.8195	156	21.8276
human_cityscape_00052.jpg	502	167	73.0723	68	52.3946	152	48.3946
human_cityscape_00053.jpg	503	156	50.0537	90	37.2294	148	50.2035
human_cityscape_00054.jpg	504	78	36.1198	82	97.6516	140	50.0725
human_cityscape_00055.jpg	505	225	63.8728	66	45.9228	138	45.113
human_cityscape_00056.jpg	506	147	60.4849	28	38.6982	54	29.7226
human_cityscape_00057.jpg	507	208	63.3848	47	63.2024	138	49.4884
human_cityscape_00058.jpg	508	191	48.482	190	71.325	143	8.9874
human_cityscape_00059.jpg	509	189	65.9205	31	34.1589	49	36.7757
human_cityscape_00060.jpg	510	208	77.8797	117	50.3008	147	37.4339
human_cityscape_00061.jpg	511	174	58.9124	48	53.5289	67	62.1201
human_cityscape_00062.jpg	512	190	65.0223	30	34.9276	49	35.801
human_cityscape_00063.jpg	513	100	71.1946	36	41.9839	81	44.0305
human_cityscape_00064.jpg	514	176	69.6527	35	38.1689	146	51.7309
human_cityscape_00065.jpg	515	223	68.7899	166	54.2173	145	23.2337
human_cityscape_00066.jpg	516	186	54.3094	31	17.2951	123	26.4539
human_cityscape_00067.jpg	517	214	75.5273	136	65.7953	142	16.674
human_cityscape_00068.jpg	518	154	64.9179	80	57.4636	122	53.2292
human_cityscape_00069.jpg	519	108	50.4923	90	39.5253	127	29.5659
human_cityscape_00070.jpg	520	185	60.6002	253	80.1772	145	38.0489
human_cityscape_00071.jpg	521	138	61.1908	54	50.5948	98	50.7653
human_cityscape_00072.jpg	522	103	54.533	63	61.4381	134	49.0257
human_cityscape_00073.jpg	523	181	64.4271	49	39.344	144	47.355
human_cityscape_00074.jpg	524	111	56.8497	52	51.9648	147	66.6866
human_cityscape_00075.jpg	525	105	68.6406	72	30.6542	150	58.0299
human_cityscape_00076.jpg	526	183	56.1526	72	65.2073	139	11.7671
human_cityscape_00077.jpg	527	173	76.5208	81	62.9005	145	62.1146
human_cityscape_00078.jpg	528	129	51.043	51	35.4401	189	85.9755
human_cityscape_00079.jpg	529	104	45.0285	53	35.342	147	54.9508
human_cityscape_00080.jpg	530	180	49.901	21	48.6218	63	61.0083
human_cityscape_00081.jpg	531	144	53.6765	196	58.3771	155	15.6678
human_cityscape_00082.jpg	532	116	55.1527	34	33.6011	116	65.5713
human_cityscape_00083.jpg	533	89	55.8945	46	31.8731	98	50.2777
human_cityscape_00084.jpg	534	179	62.9252	55	36.3685	24	64.3731
human_cityscape_00085.jpg	535	186	50.1436	54	39.4396	150	57.9374
human_cityscape_00086.jpg	536	186	42.4676	35	22.5464	77	57.1211
human_cityscape_00087.jpg	537	197	57.3029	18	52.5976	132	47.2648
human_cityscape_00088.jpg	538	181	71.1289	39	47.1895	129	32.9038
human_cityscape_00089.jpg	539	161	44.1798	31	21.6845	141	64.9466
human_cityscape_00090.jpg	540	135	83.4804	46	51.2856	51	53.9538
human_landscape_00001.jpg	541	98	62.2868	119	62.0457	72	36.133
human_landscape_00002.jpg	542	122	73.4225	59	52.2279	29	71.0745
human_landscape_00003.jpg	543	102	72.1056	102	57.5246	56	45.0554
human_landscape_00004.jpg	544	192	68.0827	122	32.9863	145	49.8399
human_landscape_00005.jpg	545	110	57.0396	117	51.9279	127	54.4129
human_landscape_00006.jpg	546	114	39.6719	55	28.483	77	50.3272
human_landscape_00007.jpg	547	104	72.7286	44	31.4107	127	59.9175
human_landscape_00008.jpg	548	124	89.8794	52	39.8908	135	51.1758
human_landscape_00009.jpg	549	228	54.0306	6	45.3944	79	58.8278
human_landscape_00010.jpg	550	152	60.2678	123	54.0102	141	50.9678
human_landscape_00011.jpg	551	124	59.2272	74	65.9808	37	44.0908
human_landscape_00012.jpg	552	69	72.1563	145	61.2341	40	48.9766
human_landscape_00013.jpg	553	131	63.5585	100	60.6061	49	67.7133
human_landscape_00014.jpg	554	144	73.4589	40	56.2909	48	62.6686
human_landscape_00015.jpg	555	212	41.3004	16	21.6693	155	46.8091
human_landscape_00016.jpg	556	147	62.6025	19	73.2535	49	56.8891
human_landscape_00017.jpg	557	164	58.5447	7	29.4296	135	57.2109
human_landscape_00018.jpg	558	236	74.7459	88	37.7482	150	65.3152
human_landscape_00019.jpg	559	56	81.1774	80	26.651	139	28.2366
human_landscape_00020.jpg	560	145	74.2675	36	54.5596	144	71.9982
human_landscape_00021.jpg	561	178	74.2218	42	65.5463	30	17.6567
human_landscape_00022.jpg	562	170	58.5502	29	56.3999	113	55.6808
human_landscape_00023.jpg	563	165	45.9606	29	35.9454	134	66.8692
human_landscape_00024.jpg	564	212	62.4731	104	40.3413	147	32.2503
human_landscape_00025.jpg	565	193	63.5297	50	63.4192	126	50.6321
human_landscape_00026.jpg	566	172	71.0467	70	61.6433	58	54.2397
human_landscape_00027.jpg	567	174	63.9295	58	53.8664	70	45.2363
human_landscape_00028.jpg	568	193	76.0359	72	73.3073	31	58.7663
human_landscape_00029.jpg	569	80	53.9714	120	34.9939	40	14.8381
human_landscape_00030.jpg	570	195	78.8074	176	75.4371	144	44.7408
human_landscape_00031.jpg	571	149	55.3628	134	70.2579	25	65.2204
human_landscape_00032.jpg	572	154	38.0886	214	51.1225	150	62.1338
human_landscape_00033.jpg	573	205	88.0102	34	39.0914	148	49.1346
human_landscape_00034.jpg	574	201	67.2747	62	44.2006	153	52.2444
human_landscape_00035.jpg	575	89	74.6598	89	43.5175	145	93.8999
human_landscape_00036.jpg	576	213	69.1401	110	79.6933	142	31.7332
human_landscape_00037.jpg	577	169	59.587	9	27.6258	60	20.9773
human_landscape_00038.jpg	578	198	55.7077	155	64.4057	148	27.4085
human_landscape_00039.jpg	579	113	41.3908	84	75.4287	103	48.6233
human_landscape_00040.jpg	580	194	83.159	183	75.4237	146	28.174
human_landscape_00041.jpg	581	118	60.1599	89	40.2466	39	54.6035
human_landscape_00042.jpg	582	193	90.2714	143	73.2557	142	38.5535
human_landscape_00043.jpg	583	133	51.2318	60	46.1854	123	36.2504
human_landscape_00044.jpg	584	128	77.5278	106	56.1983	61	27.1337
human_landscape_00045.jpg	585	137	82.0403	79	63.3954	134	53.5226
human_landscape_00046.jpg	586	118	68.9513	130	49.3079	144	56.122
human_landscape_00047.jpg	587	103	53.2099	110	61.6105	60	61.3192
human_landscape_00048.jpg	588	69	62.4219	181	75.9037	46	37.8867
human_landscape_00049.jpg	589	195	57.7059	118	62.1734	46	41.4557
human_landscape_00050.jpg	590	142	72.4983	108	75.986	132	40.2208
human_landscape_00051.jpg	591	223	84.8728	143	41.8931	149	29.5129
human_landscape_00052.jpg	592	182	68.2426	76	49.5059	46	42.4978
human_landscape_00053.jpg	593	117	59.297	60	69.1049	58	57.1973
human_landscape_00054.jpg	594	143	69.069	53	54.1284	21	74.7848
human_landscape_00055.jpg	595	202	52.6896	46	19.8221	148	23.4651
human_landscape_00056.jpg	596	178	69.4945	51	47.675	21	49.1159
human_landscape_00057.jpg	597	74	44.7794	106	42.8341	42	26.0069
human_landscape_00058.jpg	598	89	85.6902	46	77.13	45	55.6644
human_landscape_00059.jpg	599	218	68.1349	79	46.8618	147	65.6743
human_landscape_00060.jpg	600	181	64.0842	103	82.2216	142	24.6486
human_landscape_00061.jpg	601	169	68.021	35	66.6631	139	47.7297
human_landscape_00062.jpg	602	141	86.2711	91	77.2891	24	48.2111
human_landscape_00063.jpg	603	100	73.1063	98	75.9874	49	47.1197
human_landscape_00064.jpg	604	170	78.3019	126	93.6979	137	42.2353
human_landscape_00065.jpg	605	74	67.8228	81	78.1904	147	56.9527
human_landscape_00066.jpg	606	161	62.1464	52	50.9509	70	46.9639
human_landscape_00067.jpg	607	65	75.5723	55	73.279	98	45.7119
human_landscape_00068.jpg	608	139	59.0455	50	42.6474	154	72.7933
human_landscape_00069.jpg	609	152	61.8726	28	77.3026	123	46.9764
human_landscape_00070.jpg	610	247	65.1039	46	19.5837	150	24.4284
human_landscape_00071.jpg	611	87	54.7603	114	59.7342	58	66.6425
human_landscape_00072.jpg	612	167	34.2291	66	42.9527	22	5.0353
human_landscape_00073.jpg	613	134	36.9579	111	43.9968	146	31.7618
human_landscape_00074.jpg	614	170	70.2479	119	56.7439	140	35.2288
human_landscape_00075.jpg	615	119	58.3371	107	68.6332	47	62.4986
human_landscape_00076.jpg	616	171	87.8418	137	64.4217	126	56.0891
human_landscape_00077.jpg	617	112	66.5491	87	34.5588	21	61.7147
human_landscape_00078.jpg	618	101	46.7515	74	64.2209	139	60.0604
human_landscape_00079.jpg	619	188	57.2753	44	50.2602	139	57.458
human_landscape_00080.jpg	620	84	59.172	63	69.3097	146	69.522
human_landscape_00081.jpg	621	121	84.0441	244	80.7413	146	21.2046
human_landscape_00082.jpg	622	63	37.5843	68	56.4707	141	37.3165
human_landscape_00083.jpg	623	173	57.8236	28	41.152	123	41.3397
human_landscape_00084.jpg	624	141	83.3436	42	63.4366	42	67.8013
human_landscape_00085.jpg	625	126	68.1894	60	56.2598	65	50.8069
human_landscape_00086.jpg	626	206	61.069	51	42.8262	67	54.8625
human_landscape_00087.jpg	627	136	60.6337	27	46.3412	60	54.5365
human_landscape_00088.jpg	628	204	66.1209	134	63.6323	134	51.822
human_landscape_00089.jpg	629	126	75.1328	68	49.0828	147	59.2252
human_landscape_00090.jpg	630	134	37.9792	146	57.9734	144	37.6281
human_portrait_00001.jpg	631	109	68.3166	43	53.5137	121	65.9468
human_portrait_00002.jpg	632	49	87.198	77	54.9957	51	40.6046
human_portrait_00003.jpg	633	131	63.7124	48	58.7917	50	31.5663
human_portrait_00004.jpg	634	89	45.9287	48	37.9246	21	38.376
human_portrait_00005.jpg	635	129	39.9922	47	44.1483	120	51.1825
human_portrait_00006.jpg	636	9	29.6451	0	80.8923	0	38.5783
human_portrait_00007.jpg	637	52	43.0253	80	41.5181	35	55.462
human_portrait_00008.jpg	638	70	48.0379	85	68.4007	117	48.6989
human_portrait_00009.jpg	639	139	69.3419	110	81.3533	180	97.3904
human_portrait_00010.jpg	640	80	56.0461	71	51.0922	58	76.8167
human_portrait_00011.jpg	641	113	36.625	101	49.7709	153	94.2658
human_portrait_00012.jpg	642	104	41.3073	45	39.5962	51	71.7158
human_portrait_00013.jpg	643	176	81.2836	13	68.6686	143	53.1132
human_portrait_00014.jpg	644	184	73.1843	130	71.155	140	65.7087
human_portrait_00015.jpg	645	125	66.4575	47	32.4747	146	55.7741
human_portrait_00016.jpg	646	74	65.8875	44	25.3188	200	71.3462
human_portrait_00017.jpg	647	53	55.7346	36	58.2856	134	62.0313
human_portrait_00018.jpg	648	150	70.0192	127	73.0103	51	94.7119
human_portrait_00019.jpg	649	213	67.1653	20	55.5824	85	66.2694
human_portrait_00020.jpg	650	104	66.2853	22	33.0101	36	46.8692
human_portrait_00021.jpg	651	76	54.3915	113	53.0501	20	6.2263
human_portrait_00022.jpg	652	202	60.1832	87	60.3678	42	52.6875
human_portrait_00023.jpg	653	145	54.9212	86	62.0556	94	54.2559
human_portrait_00024.jpg	654	86	77.7644	38	55.5384	150	56.8975
human_portrait_00025.jpg	655	137	66.3528	109	48.7847	33	84.1392
human_portrait_00026.jpg	656	81	30.6452	93	40.9107	24	27.8365
human_portrait_00027.jpg	657	63	51.129	63	56.3305	7	85.0451
human_portrait_00028.jpg	658	90	78.7983	146	80.1817	11	90.3263
human_portrait_00029.jpg	659	82	76.6257	58	54.3322	104	62.2681
human_portrait_00030.jpg	660	108	94.315	49	46.9847	142	74.6782
human_portrait_00031.jpg	661	1	39.4714	0	104.4229	0	21.8048
human_portrait_00032.jpg	662	22	36.2906	159	67.4071	154	65.4554
human_portrait_00033.jpg	663	42	59.0308	162	80.5974	42	41.2179
human_portrait_00034.jpg	664	101	61.0701	40	34.543	140	65.5619
human_portrait_00035.jpg	665	224	47.8833	48	26.6952	148	38.2737
human_portrait_00036.jpg	666	92	59.7437	42	24.2895	205	99.5996
human_portrait_00037.jpg	667	82	61.547	58	55.5839	25	48.7725
human_portrait_00038.jpg	668	140	50.0972	28	24.8743	28	97.5074
human_portrait_00039.jpg	669	253	63.3517	31	51.0144	26	17.5921
human_portrait_00040.jpg	670	219	29.8831	9	38.7412	137	39.5662
human_portrait_00041.jpg	671	215	35.8053	8	48.908	127	52.3046
human_portrait_00042.jpg	672	194	63.0775	72	30.8854	16	61.1099
human_portrait_00043.jpg	673	221	57.5743	102	52.8088	20	33.561
human_portrait_00044.jpg	674	58	41.3619	88	41.6635	94	38.1182
human_portrait_00045.jpg	675	78	52.6497	50	52.0754	99	83.1844
human_portrait_00046.jpg	676	80	60.5531	46	29.8533	38	71.5122
human_portrait_00047.jpg	677	101	73.6071	32	52.9574	127	63.7549
human_portrait_00048.jpg	678	194	57.5884	71	52.0778	35	99.5931
human_portrait_00049.jpg	679	227	55.5361	24	58.13	20	7.7994
human_portrait_00050.jpg	680	163	50.9211	84	41.9805	22	56.4518
human_portrait_00051.jpg	681	112	75.6842	110	56.8343	35	81.0178
human_portrait_00052.jpg	682	83	47.4406	81	58.7363	19	54.9372
human_portrait_00053.jpg	683	67	61.0207	61	41.4044	26	37.3318
human_portrait_00054.jpg	684	83	66.4183	49	34.6556	79	49.2023
human_portrait_00055.jpg	685	77	78.0461	100	60.3726	28	116.818
human_portrait_00056.jpg	686	201	79.0526	16	44.4805	16	61.5391
human_portrait_00057.jpg	687	121	70.603	89	60.832	17	43.063
human_portrait_00058.jpg	688	128	62.9268	88	61.1285	15	47.7096
human_portrait_00059.jpg	689	177	69.6288	35	31.1288	79	53.8893
human_portrait_00060.jpg	690	76	54.3587	97	58.9178	22	72.2611
human_portrait_00061.jpg	691	38	76.0537	85	30.7907	26	18.4198
human_portrait_00062.jpg	692	148	57.4799	65	96.3998	104	35.1531
human_portrait_00063.jpg	693	207	84.2609	25	50.0312	48	12.5462
human_portrait_00064.jpg	694	79	68.4622	51	33.3747	16	3.6899
human_portrait_00065.jpg	695	138	84.3915	63	70.3953	143	62.5147
human_portrait_00066.jpg	696	56	77.6179	103	53.0748	163	57.8389
human_portrait_00067.jpg	697	117	44.4988	43	32.6976	29	53.7438
human_portrait_00068.jpg	698	124	65.8533	66	41.9031	16	58.3966
human_portrait_00069.jpg	699	80	54.376	92	43.225	60	51.0452
human_portrait_00070.jpg	700	85	55.1528	151	61.8087	155	67.2035
human_portrait_00071.jpg	701	118	83.9097	69	55.0048	106	67.6022
human_portrait_00072.jpg	702	208	85.3669	36	32.5299	144	27.2881
human_portrait_00073.jpg	703	108	75.9137	72	73.7116	29	87.2958
human_portrait_00074.jpg	704	151	78.8371	64	47.3517	135	54.0154
human_portrait_00075.jpg	705	61	69.6259	118	49.0147	21	30.967
human_portrait_00076.jpg	706	63	70.342	119	53.4794	48	15.3939
human_portrait_00077.jpg	707	144	45.4277	56	45.7415	149	64.3581
human_portrait_00078.jpg	708	15	67.3104	165	61.6583	146	68.1857
human_portrait_00079.jpg	709	138	75.5701	97	81.1302	69	62.8174
human_portrait_00080.jpg	710	169	71.7102	52	88.8154	135	67.376
human_portrait_00081.jpg	711	201	47.2467	59	58.718	21	37.0904
human_portrait_00082.jpg	712	235	85.0939	211	58.1157	10	117.1013
human_portrait_00083.jpg	713	209	48.9705	16	51.1289	24	43.4743
human_portrait_00084.jpg	714	100	73.2826	135	47.6685	22	23.8565
human_portrait_00085.jpg	715	161	82.1796	69	61.2294	22	38.5682
human_portrait_00086.jpg	716	193	70.3741	85	67.3949	17	15.7706
human_portrait_00087.jpg	717	227	85.3798	92	40.1509	252	105.9384
human_portrait_00088.jpg	718	163	42.4619	20	40.026	60	73.0305
human_portrait_00089.jpg	719	22	32.0728	183	54.7189	79	37.5039
human_portrait_00090.jpg	720	100	64.863	69	68.2871	40	30.1187
